price,unit,location,bedrooms,baths,parking_lots,state
"
                    ₦ 1 200 000
                ","
                        Per Year
                    ","chevy view estate chevron lekki, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 800 000
                ","
                        Per Year
                    ","mobil road ajah, Lekki, Lekki",2,2,,Lagos
"
                    ₦ 1 500 000
                ","
                        Per Year
                    ","St Johnsworth Rd Lekki Penninsula II, Lekki, Lekki",2,2,1,Lagos
"
                    ₦ 900 000
                ","
                        Per Year
                    ","thomas estate ajah, Lekki, Lekki",1,1,,Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","ikota villa estate, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 7 000 000
                ","
                        Per Year
                    ","KINGSWAY ROAD OLD IKOYI, Ikoyi-obalende, Ikoyi-obalende",3,3,,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",3,3,"
                    ",Lagos
"
                    ₦ 7 500 000
                ","
                        Per Year
                    ","Lekki 1 ( right hand side ), Lekki, Lekki",4,4,3,Lagos
"
                    ₦ 5 000 000
                ","
                        Per Year
                    ","Off Allen Avenue, Ikeja Lagos, Ikeja, Ikeja",5,5,"
                    Erf Size",Lagos
"
                    ₦ 1 500 000
                ","
                        Per Year
                    ","Lekki-Epe Expressway Eti-Osa, Lekki, Lekki",4,4,4,Lagos
"
                    ₦ 2 000 000
                ","
                        Per Year
                    ","ikota villa estate, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 2 000 000
                ","
                        Per Year
                    ","osapa lekki, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 3 500 000
                ","
                        Per Year
                    ","osapa lekki, Lekki, Lekki",5,5,,Lagos
"
                    ₦ 95 000
                ","
                        Per Day
                    ","Ikoyi-obalende, Ikoyi-obalende",3,3,"
                    ",Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","Oral estate immediately after chevron roundabout, Lekki, Lekki",3,4,4,Lagos
"
                    ₦ 13 000 000
                ","
                        Per Year
                    ","victoria island, Lekki, Lekki",5,5,,Lagos
"
                    ₦ 1 600 000
                ","
                        Per Month
                    ","ibon efon lekki, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 1 700 000
                ","
                        Per Year
                    ","ikota villa estate lekki, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 900 000
                ","
                        Per Year
                    ","thomas estate ajah, Lekki, Lekki",1,1,,Lagos
"
                    ₦ 2 800 000
                ","
                        Per Year
                    ","Ikate, Lekki, Lekki",2,2,2,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","Oniru estate, Iru-victoria Island, Iru-victoria Island",2,3,2,Lagos
"
                    ₦ 1 000 000
                ","
                        Per Year
                    ","Lekki Gardens 2, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 27 000 000
                ","
                        Per Month
                    ","Bell Avenue, Ikoyi-obalende, Ikoyi-obalende",4,3,3,Lagos
"
                    ₦ 3 500 000
                ","
                        Per Year
                    ","Oral estate immediately after chevron roundabout, Lekki, Lekki",4,5,4,Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","Oral estate immediately after chevron roundabout, Lekki, Lekki",4,5,4,Lagos
"
                    ₦ 3 500 000
                ","
                        Per Month
                    ","ikota villa estate, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 2 800 000
                ","
                        Per Year
                    ","lafiaji lekki, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 7 500 000
                ","
                        Per Year
                    ","Elegushi road ikoyi, Ikoyi-obalende, Ikoyi-obalende",2,2,2,Lagos
"
                    ₦ 65 000
                ","
                        Per m²
                    ","off Ologun Agbeje St, Victoria Island, Lekki",,,,Lagos
"
                    ₦ 7 000 000
                ","
                        Per Year
                    ","IKOYI, Ikoyi-obalende, Ikoyi-obalende",5,5,4,Lagos
"
                    ₦ 200 000
                ","
                        Per Year
                    ","11 Ologolo, Ibeju, Ibeju",5,2,"
                    ",Lagos
"
                    ₦ 2 200 000
                ","
                        Per Year
                    ","Nicole Balogun Street Lekki Penninsula II, Lekki, Lekki",3,2,,Lagos
"
                    ₦ 35 000
                ","
                        Per Month
                    ","osapa london lekki, Lekki, Lekki",2,2,2,Lagos
"
                    ₦ 2 300 000
                ","
                        Per Year
                    ","Elegushi - Lekki ( 4th round about ), Lekki, Lekki",2,2,2,Lagos
"
                    ₦ 12 000 000
                ","
                        Per Year
                    ","Bourdillon road, Ikoyi-obalende, Ikoyi-obalende",4,4,3,Lagos
"
                    ₦ 10 000 000
                ","
                        Per Month
                    ","Trenchard, Ikoyi-obalende, Ikoyi-obalende",4,3,3,Lagos
"
                    ₦ 20 000 000
                ","
                        Per Year
                    ","Along Abeokuta exp way, Lagos, Ikeja, Ikeja",,,,Lagos
"
                    ₦ 2 800 000
                ","
                        Per Year
                    ","lafiaji lekki, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 25 000 000
                ","
                        Per Month
                    ","osborn, Ikoyi-obalende, Ikoyi-obalende",4,5,"
                    ",Lagos
"
                    ₦ 5 000 000
                ","
                        Per Year
                    ","Park view Estate Ikoyi, Ikoyi-obalende, Ikoyi-obalende",3,3,,Lagos
"
                    ₦ 4 500 000
                ","
                        Per Year
                    ","just off Admiralty Lekki phase1 , Lekki, Lekki",4,5,6,Lagos
"
                    ₦ 1 400 000
                ","
                        Per Year
                    ","mobil road ajah, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 2 000 000
                ","
                        Per Year
                    ","Chevyview estate, Lekki, Lekki",3,3,"
                    ",Lagos
"
                    ₦ 70 000
                ","
                        Per m²
                    ","The Rock Dr Lekki Phase I, Lekki, Lekki",,,,Lagos
"
                    ₦ 1 500 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",1,1,"
                    ",Lagos
"
                    ₦ 4 500 000
                ","
                        Per Year
                    ","Park view Estate Ikoyi, Ikoyi-obalende, Ikoyi-obalende",2,2,,Lagos
"
                    ₦ 1 800 000
                ","
                        Per Year
                    ","canaland estate ajah, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","osapa lekki, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","ikota villa estate, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 20 000 000
                ","
                        Per Month
                    ","Park view estate, Ikoyi-obalende, Ikoyi-obalende",6,7,6,Lagos
"
                    ₦ 500 000
                ","
                        Per Year
                    ","Very Clean 3bedroom flat inisde alogba estate Ebute ikorodu lagos, Ikorodu, Ikorodu",3,3,1,Lagos
"
                    ₦ 6 000 000
                ","
                        Per Year
                    ","micheal ogun street, Ikeja, Ikeja",3,3,"
                    ",Lagos
"
                    ₦ 50 000 000
                ","
                        Per Year
                    ","Alhaji. Lateef Folorunsho Amodu Close Lekki Penninsula II, Lekki, Lekki",4,4,2,Lagos
"
                    ₦ 65
                ","
                        Per Year
                    ",,3,4,"
                    ",Lagos
"
                    ₦ 15 000 000
                ","
                        Per Month
                    ","Banana island, Ikoyi-obalende, Ikoyi-obalende",3,4,3,Lagos
"
                    ₦ 24 000 000
                ","
                        Per Year
                    ","Banana Island, Ikoyi,, Ikoyi-obalende, Ikoyi-obalende",3,4,3,Lagos
"
                    ₦ 50 000
                ","
                        Per Day
                    ","Shonny Way, Shonibare Estate, Ikeja, Ikeja",2,2,"
                    ",Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","ikota villa estate, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","Four Bedroom Property in Carlton Gate Estate Lekki Chevron Drive, Lekki, Lekki",4,4,6,Lagos
"
                    ₦ 4 500 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",2,2,,Lagos
"
                    ₦ 1 900 000
                ","
                        Per Month
                    ","by orchid hotel , eleganza bus stop, Lekki, Lekki",4,4,4,Lagos
"
                    ₦ 400 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",1,1,,Lagos
"
                    ₦ 40 000
                ","
                        Per m²
                    ","CREEK ROAD, APAPA, LAGOS., Apapa, Apapa",,,,Lagos
"
                    ₦ 1 800 000
                ","
                        Per Year
                    ","agungi lekki, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 1 400 000
                ","
                        Per Year
                    ","Lekki, Ajah, Sangotedo, Lekki, Lekki",4,4,4,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","21 Park Ln, Apapa, Apapa",2,3,"
                    ",Lagos
"
                    ₦ 4 000 000
                ","
                        Per Year
                    ","21 Park Ln, Apapa, Apapa",3,4,"
                    ",Lagos
"
                    ₦ 3 000 000
                ","
                        Per Month
                    ","cadogan estate osapa lekki, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 8 000 000
                ","
                        Per Month
                    ","by moseley  road, Ikoyi-obalende, Ikoyi-obalende",4,4,2,Lagos
"
                    ₦ 16 000 000
                ","
                        Per Month
                    ","Off Alexander Avenue, Ikoyi-obalende, Ikoyi-obalende",3,4,3,Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","ikota villa estate, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 1 300 000
                ","
                        Per Year
                    ","thomas estate ajah, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 4 500 000
                ","
                        Per Year
                    ","Lekki Phase 1 . ( right hand side ), Lekki, Lekki",4,4,3,Lagos
"
                    ₦ 6 000 000
                ","
                        Per Year
                    ","VGC, Lekki, Lekki, Lekki",5,6,6,Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","agungi lekki, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 10 000 000
                ","
                        Per Year
                    ","off Glover road, Ikoyi-obalende, Ikoyi-obalende",3,4,3,Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","agungi lekki, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 9 000 000
                ","
                        Per Year
                    ","Alexander Rd, Ikoyi-obalende, Ikoyi-obalende",3,3,,Lagos
"
                    ₦ 4 000 000
                ","
                        Per Year
                    ","Parkview ikoyi, Ikoyi-obalende, Ikoyi-obalende",3,3,2,Lagos
"
                    ₦ 4 500 000
                ","
                        Per Year
                    ","Osapa london, Lekki, Lekki",5,6,6,Lagos
"
                    ₦ 3 500 000
                ","
                        Per Year
                    ","Osapa london, Lekki, Lekki",4,5,5,Lagos
"
                    ₦ 6 000 000
                ","
                        Per Year
                    ","Shonny Highway, Ikeja, Ikeja",3,3,,Lagos
"
                    ₦ 5 000 000
                ","
                        Per Year
                    ","osapa lekki, Lekki, Lekki",5,5,4,Lagos
"
                    ₦ 15 000 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",3,3,,Lagos
"
                    ₦ 2 000 000
                ","
                        Per Year
                    ","Lekki, Lekki",3,3,"
                    ",Lagos
"
                    ₦ 37 000 000
                ","
                        Per Year
                    ","Cooper ultimate, Ikoyi-obalende, Ikoyi-obalende",4,3,3,Lagos
"
                    ₦ 110 000 000
                ","
                        Per Month
                    ","pinnock beach estate osapa, Lekki, Lekki",,,,Lagos
"
                    ₦ 1 500 000
                ","
                        Per Month
                    ","yaba, Lagos Mainland, Lagos Mainland",3,2,"
                    ",Lagos
"
                    ₦ 10 000 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",4,"
                    ",,Lagos
"
                    ₦ 9 000 000
                ","
                        Per Year
                    ","00, off Bourdillon Road ikoyi, Ikoyi-obalende, Ikoyi-obalende",3,4,3,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","Lekki, Lekki",4,4,,Lagos
"
                    ₦ 12 000 000
                ","
                        Per Year
                    ","G Court, Ikoyi-obalende, Ikoyi-obalende",3,4,3,Lagos
"
                    ₦ 2 600 000
                ","
                        Per Month
                    ","ikota villa estate, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 3 700 000
                ","
                        Per Year
                    ","chevron drive, Lekki, Lekki",3,4,3,Lagos
"
                    ₦ 60 000 000
                ","
                        Per Year
                    ","Elephant House, 214 Broad Street, Marina, Lagos Island West, Lagos Island West",,,,Lagos
"
                    ₦ 15 000 000
                ","
                        Per Year
                    ","off kings way, Ikoyi-obalende, Ikoyi-obalende",3,4,3,Lagos
"
                    ₦ 110 000 000
                ","
                        Per Month
                    ","pinnock beach estate osapa, Lekki, Lekki",,,,Lagos
"
                    ₦ 3 500 000
                ","
                        Per Year
                    ","Lekki, Lekki",5,5,,Lagos
"
                    ₦ 9 000 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",3,3,,Lagos
"
                    ₦ 75 000
                ","
                        Per Month
                    ","Akin Adesola street, Victoria Island, Lekki",,,,Lagos
"
                    ₦ 5 000 000
                ","
                        Per Month
                    ","Ikoyi-obalende, Ikoyi-obalende",3,4,3,Lagos
"
                    ₦ 6 000 000
                ","
                        Per Year
                    ","Ayoola Coker, Ikeja GRA., Ikeja, Ikeja",3,3,,Lagos
"
                    ₦ 20 000 000
                ","
                        Per Month
                    ","Ikoyi-obalende, Ikoyi-obalende",3,3,"
                    ",Lagos
"
                    ₦ 7 000 000
                ","
                        Per Year
                    ","Gerrard road, Ikoyi-obalende, Ikoyi-obalende",3,4,2,Lagos
"
                    ₦ 13 000 000
                ","
                        Per Month
                    ","lekki right side lekki phase 1, Lekki, Lekki",,,,Lagos
"
                    ₦ 1 800 000
                ","
                        Per Year
                    ","Lekki, Lekki",3,3,"
                    ",Lagos
"
                    ₦ 27 000 000
                ","
                        Per Year
                    ","Mekunwen Rd, Ikoyi-obalende, Ikoyi-obalende",3,3,"
                    ",Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","osapa lekki, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 10 000 000
                ","
                        Per Month
                    ","Shonibare estate Maryland, Lagos., Ikeja, Ikeja",7,8,9,Lagos
"
                    ₦ 6 500 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",4,4,2,Lagos
"
                    ₦ 650 000
                ","
                        Per Year
                    ","Greenfield Estate Ago Palace Way Isolo, Isolo, Isolo",2,2,,Lagos
"
                    ₦ 18 000 000
                ","
                        Per Year
                    ",,,,,Lagos
"
                    ₦ 5 500 000
                ","
                        Per Year
                    "," SIMEON AKINLONU STREET, ONIRU ESTATE, LAGOS , Victoria Island, Lekki",3,3.5,,Lagos
"
                    ₦ 6 000 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",2,2,"
                    ",Lagos
"
                    ₦ 20 000 000
                ","
                        Per Year
                    ","Ligali Ayorinde Street, Victoria Island,Lagos, Victoria Island, Lekki",7,7,"
                    ",Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","osapa lekki, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 850 000
                ","
                        Per Year
                    ","GreenField Estate Ago Isolo, Isolo, Isolo",3,3,,Lagos
"
                    ₦ 5 500 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",3,3,2,Lagos
"
                    ₦ 850 000
                ","
                        Per Year
                    ","GreenField Estate Ago Isolo, Isolo, Isolo",3,3,,Lagos
"
                    ₦ 35 000 000
                ","
                        Per Year
                    ","Gerald road, Ikoyi-obalende, Ikoyi-obalende",3,4,2,Lagos
"
                    ₦ 4 000 000
                ","
                        Per Year
                    ","Cedar Close, Osborne Foreshore II, Ikoyi, Ikoyi-obalende, Ikoyi-obalende",3,4,,Lagos
"
                    ₦ 50 000
                ","
                        Per Month
                    ","Ikoyi-obalende, Ikoyi-obalende",,,,Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","osapa lekki, Lekki, Lekki",3,3,,Lagos
"
                    ₦ 2 800 000
                ","
                        Per Year
                    ","Lagos-Epe Express Rd Eti-Osa, Lekki, Lekki",4,4,44,Lagos
"
                    ₦ 650 000
                ","
                        Per Year
                    ","GreenField Estate Ago Place Way Isolo, Isolo, Isolo",2,2,,Lagos
"
                    ₦ 5 000 000
                ","
                        Per Year
                    ","James Adejumo Close, off Christ Avenue, Lekki Phase One, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 5 000 000
                ","
                        Per Year
                    ","Hon. E.A Adediji Street, Lekki Phase One, Right side, Lekki, Lekki",3,4,,Lagos
"
                    ₦ 15 000 000
                ","
                        Per Year
                    ","Off Lateef Jakande Street, Ikoyi, Ikoyi-obalende, Ikoyi-obalende",4,4,,Lagos
"
                    ₦ 15 000 000
                ","
                        Per Year
                    ","by Lugard, Ikoyi-obalende, Ikoyi-obalende",4,4,2,Lagos
"
                    ₦ 50 000
                ","
                        Per Year
                    ","Victoria Island, Lekki",,,,Lagos
"
                    ₦ 65 000
                ","
                        Per m²
                    ","N.I.J. HOUSE,  ADEYEMO ALAKIJA STREET, VICTORIA ISLAND, LAGOS , Iru-victoria Island, Iru-victoria Island",40,"
                    Erf Size",,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","Off Tunde Kuboye street, Lekki, Lekki",3,4,2,Lagos
"
                    ₦ 6 200 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",4,4,"
                    ",Lagos
"
                    ₦ 15 000 000
                ","
                        Per Year
                    ","Off Lateef Jakande Street, Ikoyi, Ikoyi-obalende, Ikoyi-obalende",4,4,,Lagos
"
                    ₦ 16 000 000
                ","
                        Per Month
                    ","Off Alexander, Ikoyi-obalende, Ikoyi-obalende",4,3,2,Lagos
"
                    ₦ 7 500 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",3,3,,Lagos
"
                    ₦ 5 500 000
                ","
                        Per Year
                    ","Rumens road, Ikoyi-obalende, Ikoyi-obalende",4,5,3,Lagos
"
                    ₦ 5 500 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",3,4,3,Lagos
"
                    ₦ 10 000 000
                ","
                        Per Year
                    ","Ajisafe Street, off Isaac John Street, Ikeja GRA, Ikeja, Ikeja, Ikeja",4,4,"
                    ",Lagos
"
                    ₦ 10 000 000
                ","
                        Per Year
                    ","alexannder , Ikoyi-obalende, Ikoyi-obalende",4,5,3,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Year
                    ","Lekki, Lekki",3,4,2,Lagos
"
                    ₦ 60 000
                ","
                        Per m²
                    ","MURI OKUNOLA STREET, VICTORIA ISLAND,  LAGOS.  , Iru-victoria Island, Iru-victoria Island",,,,Lagos
"
                    ₦ 5 000 000
                ","
                        Per Month
                    ","Ikoyi-obalende, Ikoyi-obalende",4,4,3,Lagos
"
                    ₦ 35 000 000
                ","
                        Per Month
                    ","Ikoyi-obalende, Ikoyi-obalende",5,5,10,Lagos
"
                    ₦ 22 000 000
                ","
                        Per Month
                    ","Warren Road., Ikoyi-obalende, Ikoyi-obalende",4,5,3,Lagos
"
                    ₦ 7 500 000
                ","
                        Per Year
                    ","lugard ikoyi, Lekki, Lekki",2,2,2,Lagos
"
                    ₦ 6 500 000
                ","
                        Per Year
                    ","Thompson Avenue, Ikoyi-obalende, Ikoyi-obalende",4,5,2,Lagos
"
                    ₦ 7 500 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",4,4,,Lagos
"
                    ₦ 8 000 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",4,4,4,Lagos
"
                    ₦ 30 000
                ","
                        Per m²
                    ","MACARTHY STREET, ONIKAN, Lagos Island West, Lagos Island West",,,,Lagos
"
                    ₦ 7 000 000
                ","
                        Per Year
                    ","Reeve Road., Ikoyi-obalende, Ikoyi-obalende",,,,Lagos
"
                    ₦ 10 000 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",3,3,3,Lagos
"
                    ₦ 3 500 000
                ","
                        Per Year
                    ","yabatech, Lagos Mainland, Lagos Mainland",4,3,,Lagos
"
                    ₦ 10 000 000
                ","
                        Per Month
                    ","Ikoyi-obalende, Ikoyi-obalende",4,5,3,Lagos
"
                    ₦ 30 000 000
                ","
                        Per Year
                    ","Banana Island, Ikoyi, Banana Island, Lekki",5,5,"
                    ",Lagos
"
                    ₦ 3 500 000
                ","
                        Per Year
                    ","yabatech, Lagos Mainland, Lagos Mainland",4,3,,Lagos
"
                    ₦ 15 000 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",4,4,2,Lagos
"
                    ₦ 6 000 000
                ","
                        Per Month
                    ","Ikoyi-obalende, Ikoyi-obalende",3,3,2,Lagos
"
                    ₦ 4 000 000
                ","
                        Per Month
                    ","Lekki, Lekki",4,4,,Lagos
"
                    ₦ 7 500 000
                ","
                        Per Year
                    ","Ikoyi-obalende, Ikoyi-obalende",5,5,"
                    ",Lagos
"
                    ₦ 8 000 000
                ","
                        Per Year
                    ","Off Gerrard Road, Ikoyi-obalende, Ikoyi-obalende",2,2,1,Lagos
"
                    ₦ 3 500 000
                ","
                        Per Year
                    ","Baderinwa Alabi Street Lekki, Lekki, Lekki",4,4,,Lagos
"
                    ₦ 120 000 000
                ","
                        Per Month
                    ","Commercial land at Lagos road closer to BRT terminal ikorodu Lagos, Ikorodu, Ikorodu",,,,Lagos
"
                    ₦ 2 000 000
                ","
                        Per Year
                    ","40 Community Rd, Lagos Mainland, Lagos Mainland",3,3,,Lagos
"
                    ₦ 2 500 000
                ","
                        Per Year
                    ","Babatunde Street, Off Ogunlana Drive, Lagos Mainland, Lagos Mainland",,,,Lagos
"
                    ₦ 3 000 000
                ","
                        Per Month
                    ","3 Raymond street,Off montgomery yaba, Lagos Mainland, Lagos Mainland",3,,,Lagos
"
                    ₦ 25 000 000
                ","
                        Per Year
                    "," Banana Island, Banana Island, Lekki",3,3,"
                    ",Lagos
"
                    ₦ 7 300 000
                ","
                        Per Year
                    ","Bedwell Street, Lagos Island East, Lagos Island East",4,,,Lagos
"
                    ₦ 2 000 000
                ","
                        Per Year
                    ","COMMERCIAL ROAD,IKEJA, Lagos Mainland, Lagos Mainland",4,4,,Lagos
"
                    ₦ 2 000 000
                ","
                        Per Year
                    ","COMMERCIAL ROAD,IKEJA, Lagos Mainland, Lagos Mainland",4,4,,Lagos
"
                    ₦ 10 000 000
                ","
                        Per Month
                    ","Plot3,blockA4, Olusegun Aina Street, Parkview Estate, Ikoyi  - Lagos, Lagos Island East, Lagos Island East",3,"
                    ",,Lagos
